ids,labels
2997,71
2998,44
2999,69
3000,38
3001,40
3002,40
3003,35
3004,74
3005,0
3006,88
3007,49
3008,7
3009,88
3010,84
3011,98
3012,11
3013,33
3014,83
3015,94
3016,3
3017,90
3018,78
3019,27
3020,17
3021,71
3022,36
3023,19
3024,78
3025,21
3026,13
3027,48
3028,0
3029,24
3030,79
3031,72
3032,33
3033,21
3034,60
3035,8
3036,84
3037,92
3038,6
3039,78
3040,87
3041,27
3042,86
3043,44
3044,8
3045,3
3046,12
3047,44
3048,75
3049,74
3050,74
3051,80
3052,6
3053,20
3054,48
3055,41
3056,53
3057,14
3058,55
3059,83
3060,12
3061,6
3062,46
3063,95
3064,38
3065,67
3066,0
3067,72
3068,11
3069,27
3070,18
3071,73
3072,25
3073,47
3074,97
3075,75
3076,13
3077,69
3078,10
3079,18
3080,87
3081,98
3082,69
3083,39
3084,52
3085,84
3086,31
3087,87
3088,23
3089,82
3090,14
3091,87
3092,26
3093,54
3094,6
3095,10
3096,17
3097,76
3098,40
3099,74
3100,85
3101,99
3102,64
3103,26
3104,42
3105,24
3106,58
3107,6
3108,37
3109,16
3110,60
3111,48
3112,44
3113,74
3114,19
3115,82
3116,11
3117,33
3118,31
3119,86
3120,71
3121,3
3122,9
3123,57
3124,54
3125,43
3126,2
3127,93
3128,62
3129,88
3130,64
3131,78
3132,70
3133,50
3134,1
3135,43
3136,34
3137,71
3138,98
3139,39
3140,18
3141,57
3142,67
3143,4
3144,73
3145,41
3146,76
3147,72
3148,43
3149,94
3150,25
3151,39
3152,71
3153,15
3154,52
3155,38
3156,30
3157,64
3158,30
3159,71
3160,11
3161,74
3162,36
3163,76
3164,47
3165,17
3166,31
3167,76
3168,88
3169,98
3170,63
3171,2
3172,77
3173,49
3174,92
3175,17
3176,97
3177,88
3178,3
3179,88
3180,26
3181,41
3182,79
3183,32
3184,14
3185,89
3186,20
3187,98
3188,26
3189,17
3190,1
3191,36
3192,43
3193,85
3194,41
3195,59
3196,24
3197,13
3198,21
3199,14
3200,42
3201,85
3202,33
3203,20
3204,68
3205,23
3206,92
3207,24
3208,72
3209,78
3210,61
3211,70
3212,79
3213,73
3214,45
3215,84
3216,9
3217,92
3218,52
3219,97
3220,33
3221,30
3222,66
3223,21
3224,62
3225,57
3226,25
3227,54
3228,69
3229,98
3230,41
3231,72
3232,9
3233,26
3234,99
3235,86
3236,58
3237,90
3238,16
3239,69
3240,48
3241,50
3242,37
3243,49
3244,68
3245,36
3246,37
3247,39
3248,21
3249,91
3250,70
3251,90
3252,99
3253,10
3254,74
3255,11
3256,48
3257,36
3258,31
3259,66
3260,45
3261,92
3262,44
3263,25
3264,38
3265,93
3266,96
3267,49
3268,32
3269,79
3270,98
3271,86
3272,30
3273,64
3274,44
3275,44
3276,13
3277,99
3278,27
3279,9
3280,87
3281,6
3282,16
3283,50
3284,13
3285,71
3286,83
3287,91
3288,90
3289,71
3290,49
3291,42
3292,57
3293,20
3294,63
3295,67
3296,12
3297,91
3298,39
3299,27
3300,30
3301,52
3302,69
3303,56
3304,28
3305,26
3306,29
3307,92
3308,62
3309,43
3310,30
3311,82
3312,99
3313,2
3314,79
3315,11
3316,9
3317,20
3318,79
3319,15
3320,87
3321,37
3322,20
3323,60
3324,33
3325,67
3326,54
3327,99
3328,88
3329,38
3330,90
3331,70
3332,77
3333,84
3334,16
3335,18
3336,80
3337,51
3338,42
3339,68
3340,55
3341,24
3342,55
3343,18
3344,57
3345,21
3346,42
3347,39
3348,10
3349,20
3350,86
3351,21
3352,51
3353,1
3354,14
3355,53
3356,7
3357,60
3358,53
3359,90
3360,43
3361,62
3362,34
3363,76
3364,84
3365,98
3366,32
3367,54
3368,34
3369,26
3370,40
3371,72
3372,65
3373,28
3374,58
3375,7
3376,48
3377,90
3378,94
3379,4
3380,93
3381,74
3382,44
3383,68
3384,6
3385,26
3386,82
3387,43
3388,71
3389,31
3390,78
3391,45
3392,49
3393,98
3394,25
3395,54
3396,30
3397,35
3398,81
3399,99
3400,11
3401,31
3402,82
3403,56
3404,3
3405,42
3406,62
3407,8
3408,73
3409,20
3410,12
3411,21
3412,89
3413,0
3414,23
3415,16
3416,96
3417,50
3418,26
3419,44
3420,14
3421,53
3422,78
3423,4
3424,60
3425,2
3426,12
3427,27
3428,78
3429,83
3430,5
3431,28
3432,1
3433,56
3434,79
3435,57
3436,60
3437,40
3438,55
3439,23
3440,56
3441,52
3442,21
3443,64
3444,9
3445,41
3446,24
3447,75
3448,5
3449,32
3450,12
3451,57
3452,84
3453,76
3454,65
3455,12
3456,21
3457,23
3458,76
3459,29
3460,57
3461,75
3462,32
3463,39
3464,52
3465,56
3466,49
3467,8
3468,19
3469,30
3470,39
3471,71
3472,46
3473,3
3474,41
3475,64
3476,90
3477,8
3478,13
3479,78
3480,29
3481,11
3482,52
3483,67
3484,8
3485,2
3486,14
3487,98
3488,73
3489,95
3490,1
3491,44
3492,53
3493,45
3494,23
3495,73
3496,72
3497,53
3498,74
3499,1
3500,12
3501,38
3502,51
3503,31
3504,45
3505,44
3506,2
3507,10
3508,99
3509,15
3510,0
3511,24
3512,62
3513,17
3514,3
3515,79
3516,70
3517,98
3518,0
3519,32
3520,85
3521,62
3522,18
3523,17
3524,40
3525,48
3526,4
3527,46
3528,21
3529,99
3530,95
3531,53
3532,89
3533,11
3534,2
3535,11
3536,32
3537,58
3538,35
3539,56
3540,78
3541,71
3542,79
3543,11
3544,28
3545,2
3546,90
3547,43
3548,9
3549,42
3550,84
3551,47
3552,27
3553,17
3554,62
3555,23
3556,52
3557,11
3558,48
3559,62
3560,76
3561,20
3562,18
3563,99
3564,87
3565,66
3566,11
3567,97
3568,20
3569,2
3570,16
3571,68
3572,23
3573,93
3574,79
3575,87
3576,41
3577,98
3578,79
3579,39
3580,49
3581,57
3582,52
3583,12
3584,38
3585,65
3586,39
3587,93
3588,83
3589,10
3590,46
3591,8
3592,53
3593,69
3594,72
3595,23
3596,29
3597,43
3598,88
3599,11
3600,96
3601,62
3602,54
3603,11
3604,73
3605,34
3606,48
3607,34
3608,34
3609,94
3610,88
3611,67
3612,71
3613,64
3614,20
3615,11
3616,28
3617,30
3618,29
3619,45
3620,44
3621,80
3622,84
3623,99
3624,52
3625,92
3626,92
3627,16
3628,88
3629,25
3630,58
3631,14
3632,54
3633,73
3634,50
3635,52
3636,51
3637,78
3638,45
3639,74
3640,68
3641,86
3642,32
3643,37
3644,34
3645,52
3646,5
3647,90
3648,29
3649,95
3650,86
3651,92
3652,78
3653,21
3654,28
3655,58
3656,66
3657,18
3658,31
3659,78
3660,66
3661,95
3662,93
3663,97
3664,73
3665,54
3666,56
3667,92
3668,80
3669,85
3670,28
3671,41
3672,71
3673,14
3674,75
3675,90
3676,7
3677,37
3678,23
3679,28
3680,43
3681,86
3682,8
3683,22
3684,51
3685,75
3686,26
3687,11
3688,73
3689,46
3690,50
3691,92
3692,11
3693,39
3694,85
3695,86
3696,85
3697,0
3698,8
3699,27
3700,57
3701,13
3702,94
3703,28
3704,61
3705,94
3706,17
3707,11
3708,1
3709,63
3710,49
3711,77
3712,0
3713,1
3714,26
3715,48
3716,39
3717,72
3718,80
3719,12
3720,11
3721,12
3722,14
3723,70
3724,11
3725,0
3726,95
3727,90
3728,10
3729,84
3730,10
3731,97
3732,89
3733,63
3734,51
3735,59
3736,47
3737,23
3738,69
3739,65
3740,81
3741,95
3742,51
3743,69
3744,28
3745,4
3746,31
3747,97
3748,6
3749,64
3750,80
3751,0
3752,0
3753,5
3754,45
3755,81
3756,90
3757,93
3758,56
3759,51
3760,80
3761,44
3762,91
3763,85
3764,56
3765,5
3766,98
3767,73
3768,77
3769,81
3770,82
3771,2
3772,74
3773,56
3774,49
3775,0
3776,62
3777,63
3778,78
3779,14
3780,5
3781,26
3782,24
3783,86
3784,64
3785,55
3786,1
3787,94
3788,74
3789,6
3790,25
3791,96
3792,90
3793,87
3794,40
3795,41
3796,95
3797,76
3798,19
3799,37
3800,49
3801,57
3802,85
3803,64
3804,91
3805,63
3806,94
3807,55
3808,59
3809,21
3810,17
3811,47
3812,72
3813,60
3814,78
3815,25
3816,11
3817,97
3818,96
3819,4
3820,46
3821,85
3822,56
3823,34
3824,95
3825,41
3826,87
3827,38
3828,83
3829,29
3830,93
3831,15
3832,47
3833,68
3834,11
3835,87
3836,22
3837,69
3838,49
3839,86
3840,89
3841,36
3842,59
3843,73
3844,0
3845,72
3846,3
3847,62
3848,60
3849,97
3850,9
3851,69
3852,4
3853,94
3854,38
3855,39
3856,87
3857,48
3858,8
3859,44
3860,93
3861,63
3862,93
3863,28
3864,41
3865,47
3866,99
3867,87
3868,13
3869,11
3870,57
3871,93
3872,39
3873,8
3874,55
3875,31
3876,19
3877,97
3878,90
3879,11
3880,74
3881,44
3882,44
3883,44
3884,15
3885,53
3886,97
3887,13
3888,9
3889,75
3890,73
3891,84
3892,73
3893,48
3894,12
3895,25
3896,7
3897,81
3898,7
3899,74
3900,30
3901,87
3902,67
3903,54
3904,44
3905,60
3906,9
3907,92
3908,34
3909,68
3910,25
3911,71
3912,20
3913,89
3914,7
3915,5
3916,4
3917,59
3918,78
3919,18
3920,90
3921,98
3922,15
3923,74
3924,94
3925,5
3926,98
3927,80
3928,23
3929,93
3930,15
3931,17
3932,1
3933,58
3934,29
3935,8
3936,45
3937,28
3938,23
3939,19
3940,88
3941,87
3942,82
3943,84
3944,33
3945,33
3946,28
3947,13
3948,91
3949,76
3950,76
3951,38
3952,98
3953,92
3954,17
3955,78
3956,56
3957,75
3958,0
3959,6
3960,90
3961,44
3962,51
3963,44
3964,71
3965,96
3966,6
3967,40
3968,51
3969,47
3970,37
3971,41
3972,66
3973,67
3974,89
3975,82
3976,14
3977,49
3978,6
3979,98
3980,84
3981,7
3982,65
3983,64
3984,18
3985,15
3986,1
3987,29
3988,21
3989,14
3990,46
3991,31
3992,60
3993,79
3994,63
3995,6
3996,65
3997,15
3998,21
3999,52
4000,71
4001,1
4002,10
4003,34
4004,34
4005,77
4006,11
4007,17
4008,7
4009,70
4010,20
4011,93
4012,41
4013,83
4014,87
4015,46
4016,30
4017,30
4018,46
4019,85
4020,99
4021,14
4022,51
4023,24
4024,5
4025,49
4026,53
4027,81
4028,48
4029,46
4030,7
4031,94
4032,37
4033,94
4034,94
4035,47
4036,2
4037,61
4038,41
4039,50
4040,84
4041,76
4042,18
4043,64
4044,3
4045,62
4046,98
4047,41
4048,69
4049,34
4050,2
4051,26
4052,62
4053,94
4054,99
4055,45
4056,2
4057,27
4058,93
4059,3
4060,56
4061,20
4062,92
4063,54
4064,75
4065,89
4066,0
4067,38
4068,95
4069,71
4070,6
4071,2
4072,43
4073,96
4074,95
4075,66
4076,89
4077,9
4078,44
4079,99
4080,87
4081,79
4082,11
4083,59
4084,44
4085,93
4086,52
4087,94
4088,49
4089,33
4090,55
4091,45
4092,71
4093,76
4094,21
4095,81
4096,30
4097,99
4098,64
4099,92
4100,0
4101,6
4102,50
4103,82
4104,12
4105,69
4106,8
4107,3
4108,74
4109,89
4110,11
4111,61
4112,92
4113,79
4114,86
4115,3
4116,95
4117,38
4118,42
4119,54
4120,87
4121,68
4122,17
4123,85
4124,49
4125,20
4126,4
4127,75
4128,48
4129,13
4130,60
4131,65
4132,62
4133,17
4134,37
4135,26
4136,59
4137,59
4138,38
4139,24
4140,79
4141,46
4142,49
4143,44
4144,0
4145,44
4146,45
4147,48
4148,1
4149,33
4150,57
4151,89
4152,12
4153,97
4154,2
4155,4
4156,63
4157,35
4158,37
4159,29
4160,49
4161,19
4162,16
4163,84
4164,21
4165,79
4166,40
4167,68
4168,74
4169,73
4170,46
4171,94
4172,68
4173,13
4174,10
4175,62
4176,11
4177,88
4178,35
4179,87
4180,2
4181,21
4182,44
4183,39
4184,65
4185,13
4186,20
4187,21
4188,45
4189,68
4190,88
4191,4
4192,49
4193,69
4194,17
4195,23
4196,81
4197,72
4198,74
4199,25
4200,17
4201,13
4202,95
4203,43
4204,86
4205,24
4206,22
4207,23
4208,94
4209,33
4210,90
4211,8
4212,68
4213,52
4214,20
4215,63
4216,54
4217,53
4218,3
4219,4
4220,97
4221,53
4222,27
4223,86
4224,47
4225,65
4226,5
4227,2
4228,71
4229,54
4230,54
4231,17
4232,56
4233,54
4234,15
4235,69
4236,65
4237,24
4238,42
4239,8
4240,95
4241,77
4242,7
4243,66
4244,30
4245,94
4246,27
4247,46
4248,75
4249,78
4250,37
4251,8
4252,61
4253,94
4254,77
4255,34
4256,37
4257,2
4258,86
4259,20
4260,49
4261,49
4262,95
4263,29
4264,34
4265,11
4266,98
4267,72
4268,6
4269,51
4270,87
4271,95
4272,14
4273,38
4274,72
4275,30
4276,19
4277,2
4278,29
4279,8
4280,79
4281,37
4282,30
4283,97
4284,88
4285,38
4286,29
4287,86
4288,15
4289,0
4290,19
4291,12
4292,27
4293,75
4294,97
4295,50
4296,13
4297,61
4298,74
4299,85
4300,1
4301,67
4302,98
4303,43
4304,50
4305,3
4306,25
4307,13
4308,50
4309,56
4310,60
4311,30
4312,10
4313,34
4314,84
4315,1
4316,58
4317,54
4318,27
4319,93
4320,42
4321,22
4322,87
4323,38
4324,46
4325,9
4326,32
4327,12
4328,50
4329,8
4330,96
4331,61
4332,9
4333,88
4334,9
4335,13
4336,70
4337,32
4338,32
4339,25
4340,0
4341,69
4342,75
4343,68
4344,27
4345,11
4346,92
4347,42
4348,10
4349,3
4350,48
4351,67
4352,89
4353,42
4354,50
4355,28
4356,28
4357,69
4358,49
4359,46
4360,57
4361,16
4362,56
4363,84
4364,75
4365,50
4366,13
4367,10
4368,83
4369,22
4370,59
4371,49
4372,11
4373,51
4374,6
4375,74
4376,82
4377,57
4378,3
4379,12
4380,56
4381,49
4382,94
4383,39
4384,25
4385,98
4386,31
4387,58
4388,79
4389,23
4390,64
4391,1
4392,24
4393,46
4394,19
4395,11
4396,54
4397,74
4398,96
4399,2
4400,7
4401,29
4402,27
4403,83
4404,89
4405,74
4406,59
4407,24
4408,49
4409,5
4410,80
4411,53
4412,75
4413,55
4414,75
4415,31
4416,69
4417,50
4418,24
4419,25
4420,2
4421,68
4422,77
4423,75
4424,75
4425,41
4426,81
4427,27
4428,41
4429,31
4430,50
4431,18
4432,43
4433,0
4434,13
4435,15
4436,7
4437,17
4438,83
4439,92
4440,79
4441,34
4442,74
4443,86
4444,20
4445,50
4446,3
4447,14
4448,9
4449,88
4450,98
4451,4
4452,44
4453,1
4454,79
4455,12
4456,87
4457,18
4458,65
4459,2
4460,52
4461,48
4462,83
4463,58
4464,85
4465,56
4466,94
4467,50
4468,58
4469,38
4470,97
4471,10
4472,7
4473,74
4474,19
4475,22
4476,92
4477,75
4478,75
4479,73
4480,25
4481,75
4482,82
4483,75
4484,11
4485,19
4486,38
4487,48
4488,18
4489,12
4490,32
4491,3
4492,60
4493,38
4494,12
4495,0
4496,43
4497,65
4498,85
4499,96
4500,46
4501,66
4502,62
4503,95
4504,77
4505,65
4506,58
4507,89
4508,19
4509,44
4510,78
4511,81
4512,21
4513,29
4514,44
4515,58
4516,88
4517,89
4518,12
4519,15
4520,10
4521,37
4522,73
4523,18
4524,95
4525,50
4526,98
4527,33
4528,40
4529,6
4530,47
4531,14
4532,3
4533,3
4534,53
4535,91
4536,81
4537,73
4538,16
4539,39
4540,90
4541,33
4542,52
4543,41
4544,11
4545,42
4546,93
4547,56
4548,38
4549,74
4550,65
4551,46
4552,92
4553,52
4554,75
4555,78
4556,60
4557,70
4558,10
4559,69
4560,11
4561,8
4562,61
4563,72
4564,24
4565,42
4566,73
4567,70
4568,5
4569,78
4570,2
4571,67
4572,53
4573,28
4574,11
4575,54
4576,78
4577,66
4578,41
4579,4
4580,95
4581,47
4582,52
4583,56
4584,68
4585,21
4586,86
4587,92
4588,58
4589,24
4590,18
4591,24
4592,30
4593,78
4594,14
4595,86
4596,18
4597,76
4598,68
4599,56
4600,70
4601,11
4602,97
4603,4
4604,18
4605,40
4606,43
4607,61
4608,33
4609,42
4610,89
4611,42
4612,50
4613,92
4614,93
4615,49
4616,7
4617,52
4618,66
4619,99
4620,96
4621,34
4622,6
4623,11
4624,92
4625,29
4626,4
4627,3
4628,72
4629,61
4630,90
4631,94
4632,29
4633,90
4634,55
4635,21
4636,66
4637,57
4638,5
4639,37
4640,0
4641,1
4642,56
4643,72
4644,80
4645,72
4646,86
4647,23
4648,50
4649,72
4650,69
4651,68
4652,55
4653,1
4654,11
4655,92
4656,22
4657,52
4658,90
4659,1
4660,69
4661,71
4662,30
4663,89
4664,28
4665,56
4666,0
4667,79
4668,20
4669,18
4670,71
4671,79
4672,45
4673,88
4674,68
4675,24
4676,83
4677,42
4678,90
4679,4
4680,13
4681,87
4682,68
4683,9
4684,62
4685,59
4686,7
4687,50
4688,83
4689,25
4690,46
4691,89
4692,38
4693,58
4694,37
4695,91
4696,4
4697,57
4698,86
4699,5
4700,80
4701,70
4702,64
4703,34
4704,48
4705,54
4706,34
4707,80
4708,9
4709,31
4710,51
4711,43
4712,33
4713,28
4714,31
4715,4
4716,1
4717,99
4718,27
4719,12
4720,74
4721,93
4722,20
4723,25
4724,32
4725,40
4726,96
4727,92
4728,56
4729,47
4730,52
4731,89
4732,6
4733,93
4734,94
4735,54
4736,15
4737,96
4738,97
4739,49
4740,90
4741,41
4742,14
4743,30
4744,76
4745,21
4746,82
4747,52
4748,14
4749,74
4750,46
4751,88
4752,43
4753,32
4754,34
4755,53
4756,5
4757,19
4758,31
4759,67
4760,0
4761,65
4762,32
4763,71
4764,23
4765,8
4766,32
4767,53
4768,96
4769,72
4770,30
4771,22
4772,7
4773,84
4774,76
4775,92
4776,95
4777,23
4778,63
4779,77
4780,57
4781,24
4782,23
4783,32
4784,32
4785,82
4786,50
4787,65
4788,13
4789,98
4790,26
4791,3
4792,0
4793,12
4794,76
4795,47
4796,24
4797,70
4798,86
4799,86
4800,39
4801,31
4802,37
4803,71
4804,39
4805,72
4806,87
4807,17
4808,69
4809,39
4810,35
4811,54
4812,88
4813,1
4814,61
4815,24
4816,69
4817,50
4818,9
4819,98
4820,4
4821,58
4822,76
4823,25
4824,4
4825,5
4826,95
4827,50
4828,79
4829,5
4830,10
4831,47
4832,82
4833,80
4834,11
4835,6
4836,46
4837,86
4838,85
4839,92
4840,7
4841,69
4842,29
4843,48
4844,33
4845,61
4846,2
4847,20
4848,9
4849,37
4850,67
4851,82
4852,89
4853,98
4854,77
4855,16
4856,43
4857,46
4858,71
4859,22
4860,75
4861,44
4862,88
4863,10
4864,85
4865,2
4866,68
4867,55
4868,91
4869,28
4870,58
4871,55
4872,91
4873,19
4874,59
4875,79
4876,2
4877,27
4878,34
4879,17
4880,86
4881,58
4882,29
4883,85
4884,85
4885,20
4886,2
4887,81
4888,40
4889,19
4890,16
4891,16
4892,48
4893,81
4894,11
4895,50
4896,53
4897,99
4898,48
4899,10
4900,88
4901,64
4902,87
4903,41
4904,17
4905,59
4906,6
4907,21
4908,48
4909,95
4910,94
4911,4
4912,82
4913,56
4914,66
4915,80
4916,68
4917,11
4918,20
4919,49
4920,23
4921,72
4922,16
4923,0
4924,86
4925,59
4926,65
4927,48
4928,40
4929,65
4930,12
4931,52
4932,54
4933,94
4934,87
4935,50
4936,7
4937,84
4938,73
4939,28
4940,67
4941,7
4942,65
4943,34
4944,75
4945,23
4946,14
4947,94
4948,57
4949,63
4950,81
4951,4
4952,99
4953,10
4954,32
4955,11
4956,9
4957,59
4958,81
4959,40
4960,48
4961,6
4962,98
4963,83
4964,93
4965,0
4966,14
4967,49
4968,51
4969,4
4970,26
4971,42
4972,3
4973,90
4974,18
4975,47
4976,31
4977,62
4978,92
4979,90
4980,8
4981,17
4982,51
4983,91
4984,80
4985,79
4986,22
4987,18
4988,10
4989,62
4990,54
4991,34
4992,42
4993,33
4994,54
4995,99
4996,2
4997,27
4998,13
4999,39
5000,56
5001,53
5002,82
5003,41
5004,76
5005,82
5006,49
5007,58
5008,58
5009,58
5010,28
5011,37
5012,3
5013,7
5014,68
5015,13
5016,38
5017,32
5018,68
5019,47
5020,81
5021,1
5022,53
5023,23
5024,29
5025,13
5026,2
5027,43
5028,62
5029,15
5030,9
5031,3
5032,95
5033,44
5034,75
5035,20
5036,76
5037,41
5038,7
5039,71
5040,78
5041,17
5042,76
5043,21
5044,88
5045,49
5046,35
5047,54
5048,86
5049,47
5050,42
5051,74
5052,33
5053,49
5054,84
5055,31
5056,45
5057,41
5058,36
5059,39
5060,66
5061,98
5062,76
5063,8
5064,13
5065,53
5066,87
5067,19
5068,28
5069,18
5070,32
5071,88
5072,4
5073,78
5074,99
5075,74
5076,21
5077,3
5078,97
5079,75
5080,36
5081,52
5082,94
5083,10
5084,34
5085,54
5086,27
5087,10
5088,1
5089,80
5090,21
5091,81
5092,35
5093,69
5094,52
5095,77
5096,20
5097,91
5098,68
5099,36
5100,76
5101,5
5102,9
5103,43
5104,49
5105,4
5106,27
5107,32
5108,83
5109,42
5110,58
5111,44
5112,48
5113,15
5114,48
5115,17
5116,28
5117,98
5118,2
5119,15
5120,21
5121,39
5122,59
5123,14
5124,37
5125,75
5126,2
5127,10
5128,31
5129,58
5130,90
5131,35
5132,31
5133,71
5134,23
5135,28
5136,68
5137,89
5138,78
5139,20
5140,25
5141,89
5142,42
5143,74
5144,91
5145,47
5146,5
5147,40
5148,6
5149,13
5150,91
5151,61
5152,91
5153,71
5154,74
5155,82
5156,3
5157,30
5158,47
5159,34
5160,57
5161,54
5162,48
5163,13
5164,85
5165,21
5166,11
5167,21
5168,99
5169,27
5170,0
5171,8
5172,28
5173,30
5174,98
5175,48
5176,13
5177,36
5178,15
5179,86
5180,19
5181,40
5182,89
5183,98
5184,13
5185,42
5186,60
5187,69
5188,68
5189,89
5190,50
5191,24
5192,49
5193,12
5194,71
5195,87
5196,71
5197,98
5198,14
5199,88
5200,74
5201,12
5202,25
5203,11
5204,44
5205,17
5206,18
5207,74
5208,19
5209,18
5210,42
5211,0
5212,60
5213,30
5214,57
5215,94
5216,48
5217,75
5218,15
5219,51
5220,93
5221,93
5222,41
5223,52
5224,52
5225,12
5226,36
5227,87
5228,99
5229,86
5230,5
5231,42
5232,71
5233,64
5234,99
5235,55
5236,22
5237,52
5238,96
5239,5
5240,60
5241,71
5242,3
5243,74
5244,19
5245,56
5246,24
5247,72
5248,76
5249,15
5250,39
5251,16
5252,21
5253,15
5254,97
5255,95
5256,55
5257,2
5258,25
5259,65
5260,82
5261,3
5262,67
5263,52
5264,71
5265,59
5266,47
5267,60
5268,93
5269,16
5270,61
5271,36
5272,90
5273,42
5274,21
5275,73
5276,78
5277,43
5278,13
5279,88
5280,49
5281,33
5282,53
5283,73
5284,96
5285,2
5286,85
5287,89
5288,79
5289,93
5290,69
5291,97
5292,53
5293,15
5294,16
5295,75
5296,6
5297,92
5298,88
5299,65
5300,54
5301,71
5302,6
5303,96
5304,8
5305,73
5306,0
5307,74
5308,28
5309,57
5310,66
5311,48
5312,84
5313,60
5314,89
5315,16
5316,42
5317,58
5318,61
5319,22
5320,75
5321,37
5322,21
5323,68
5324,40
5325,85
5326,53
5327,29
5328,8
5329,88
5330,59
5331,11
5332,62
5333,94
5334,50
5335,95
5336,64
5337,8
5338,40
5339,44
5340,45
5341,34
5342,48
5343,87
5344,59
5345,11
5346,61
5347,64
5348,4
5349,25
5350,48
5351,45
5352,36
5353,29
5354,74
5355,76
5356,74
5357,61
5358,56
5359,95
5360,44
5361,50
5362,8
5363,27
5364,22
5365,61
5366,77
5367,85
5368,95
5369,99
5370,0
5371,80
5372,26
5373,33
5374,49
5375,37
5376,36
5377,2
5378,39
5379,76
5380,95
5381,11
5382,45
5383,74
5384,60
5385,3
5386,51
5387,94
5388,67
5389,6
5390,62
5391,78
5392,28
5393,26
5394,61
5395,29
5396,64
5397,95
5398,4
5399,42
5400,17
5401,39
5402,76
5403,86
5404,39
5405,78
5406,28
5407,50
5408,15
5409,99
5410,52
5411,28
5412,45
5413,28
5414,98
5415,20
5416,46
5417,17
5418,11
5419,11
5420,95
5421,1
5422,16
5423,12
5424,78
5425,97
5426,86
5427,7
5428,94
5429,85
5430,48
5431,16
5432,85
5433,74
5434,47
5435,92
5436,62
5437,58
5438,92
5439,60
5440,9
5441,44
5442,49
5443,71
5444,99
5445,89
5446,31
5447,95
5448,56
5449,42
5450,92
5451,45
5452,43
5453,43
5454,86
5455,17
5456,24
5457,5
5458,42
5459,60
5460,48
5461,19
5462,73
5463,16
5464,30
5465,12
5466,3
5467,78
5468,95
5469,89
5470,56
5471,74
5472,42
5473,20
5474,98
5475,62
5476,62
5477,76
5478,65
5479,28
5480,74
5481,78
5482,28
5483,95
5484,51
5485,62
5486,48
5487,79
5488,67
5489,19
5490,13
5491,18
5492,3
5493,88
5494,15
5495,89
5496,0
5497,34
5498,72
5499,59
5500,67
5501,57
5502,64
5503,86
5504,72
5505,39
5506,33
5507,14
5508,10
5509,40
5510,66
5511,32
5512,11
5513,64
5514,54
5515,51
5516,15
5517,84
5518,7
5519,15
5520,70
5521,84
5522,28
5523,27
5524,36
5525,31
5526,87
5527,16
5528,59
5529,6
5530,19
5531,87
5532,29
5533,81
5534,25
5535,98
5536,2
5537,68
5538,47
5539,18
5540,64
5541,64
5542,49
5543,65
5544,81
5545,98
5546,45
5547,76
5548,95
5549,5
5550,89
5551,69
5552,78
5553,71
5554,95
5555,98
5556,7
5557,47
5558,6
5559,24
5560,73
5561,60
5562,67
5563,47
5564,35
5565,94
5566,25
5567,23
5568,58
5569,65
5570,38
5571,85
5572,48
5573,82
5574,21
5575,55
5576,69
5577,39
5578,12
5579,29
5580,5
5581,76
5582,87
5583,78
5584,70
5585,67
5586,87
5587,25
5588,75
5589,18
5590,73
5591,74
5592,62
5593,41
5594,53
5595,16
5596,85
5597,80
5598,79
5599,78
5600,69
5601,26
5602,46
5603,20
5604,7
5605,93
5606,63
5607,53
5608,40
5609,37
5610,33
5611,76
5612,48
5613,63
5614,84
5615,31
5616,54
5617,28
5618,38
5619,34
5620,96
5621,74
5622,54
5623,35
5624,93
5625,45
5626,98
5627,34
5628,7
5629,59
5630,68
5631,84
5632,5
5633,39
5634,13
5635,37
5636,11
5637,81
5638,37
5639,6
5640,4
5641,23
5642,3
5643,94
5644,22
5645,47
5646,51
5647,5
5648,9
5649,40
5650,48
5651,47
5652,23
5653,6
5654,13
5655,98
5656,71
5657,60
5658,62
5659,33
5660,68
5661,52
5662,6
5663,21
5664,46
5665,77
5666,94
5667,73
5668,70
5669,59
5670,30
5671,76
5672,72
5673,72
5674,25
5675,0
5676,99
5677,24
5678,56
5679,0
5680,83
5681,3
5682,37
5683,20
5684,54
5685,11
5686,9
5687,86
5688,65
5689,78
5690,58
5691,48
5692,1
5693,59
5694,77
5695,49
5696,89
5697,36
5698,42
5699,20
5700,11
5701,67
5702,87
5703,71
5704,36
5705,91
5706,27
5707,55
5708,54
5709,44
5710,34
5711,6
5712,29
5713,54
5714,32
5715,58
5716,28
5717,64
5718,72
5719,3
5720,18
5721,71
5722,59
5723,33
5724,99
5725,70
5726,34
5727,53
5728,17
5729,93
5730,66
5731,0
5732,58
5733,63
5734,37
5735,93
5736,58
5737,66
5738,13
5739,33
5740,39
5741,9
5742,62
5743,68
5744,4
5745,98
5746,65
5747,15
5748,13
5749,17
5750,30
5751,72
5752,50
5753,1
5754,59
5755,73
5756,58
5757,90
5758,56
5759,44
5760,16
5761,32
5762,15
5763,90
5764,78
5765,56
5766,40
5767,63
5768,22
5769,2
5770,92
5771,3
5772,76
5773,73
5774,2
5775,79
5776,5
5777,39
5778,12
5779,43
5780,91
5781,97
5782,50
5783,74
5784,62
5785,33
5786,22
5787,3
5788,45
5789,62
5790,49
5791,30
5792,24
5793,73
5794,31
